,Viscosity,T,CaO,Al2O3,SiO2,CaF2,MgO,result_0,result_1,result_2,result_3,result_4,result_5,result_6,result_7,result_8,result_9,result_10,result_11,result_12,result_13,result_14,result_15,result_16,result_17,result_18,result_19,result_20,result_21,result_22,result_23,result_24,result_25,result_26,result_27,result_28,result_29,result_30,result_31,result_32,result_33,result_34,result_35,result_36,result_37,result_38,result_39,result_40,result_41,result_42
354,19.1,1673,0.157,0.115,0.438,0.0,0.29,10.218571569992696,12.739578129192505,11.727365194725607,12.51185559293031,12.607931370963648,12.866667015557512,13.355678609097737,12.878351185918241,13.389621146065332,13.239365734200593,13.618707045242786,13.840113728901294,14.351373641112295,14.508248990856616,13.639611326991368,13.653120745793416,13.721204558232202,13.830310031692548,14.074358142421072,13.999892313516455,13.992148520752693,14.361528636710641,14.163689447837793,14.229583175951579,14.263032808474307,14.299423727163713,14.307167519927475,14.299423727163713,14.404062918439628,14.33437854491828,14.33437854491828,14.32712142296552,14.263812182247573,14.263812182247573,14.294833497118374,14.287576375165614,14.485706393928979,14.28406658545248,14.27680946349972,14.277157809896694,14.378858693357694,14.378858693357694,14.272679723562371
355,0.9,1823,0.575,0.177,0.086,0.083,0.08,10.218571569992696,2.501378354133688,8.24762282460772,6.063391656273016,5.741467434306353,5.676438894807734,5.6278559301178195,5.865688668767666,5.70074784689421,5.7806941112826955,5.672050997593448,5.678582687750998,6.117521126874047,6.045001046640843,5.6455268366565505,5.644779375505963,5.589905719981198,5.608806841212612,5.511342332712408,5.834122799847579,5.833006775842812,5.749073160353876,5.749619503869896,5.837809698107031,5.817893177109394,5.822279384564435,5.609765822109732,5.608649798104965,5.727009883296738,5.727336673338612,5.523279862449166,5.52218351077353,5.522509094577111,5.53896606766556,5.48439601552869,5.483299663853055,5.61004883933057,5.561697805465377,5.560601453789742,5.560638836958189,5.367430342317184,5.371322357451286,5.50417260695927
356,16.2,1791,0.4,0.15,0.45,0.0,0.0,10.218571569992696,13.088607666978602,11.868941334994322,12.731689590770902,12.584765368804238,12.027149292654851,12.668576531690167,12.023829913981803,12.380625656976662,11.229871513311696,11.611101332286207,11.701547207298287,11.301962399422127,11.037681003145309,11.704375681313005,11.705643431121334,11.457147778058513,11.49950496031002,11.244725780996525,12.33476354676872,12.293833800889805,12.609661793213078,12.44680928332301,12.325785095179658,12.275323780918736,12.278942021867575,12.319871767746493,12.278942021867579,12.09918122153667,12.117701383118618,12.117701383118618,12.084153934306428,12.100890286823414,12.100890286823414,11.938874686070957,11.905327237258767,11.905327237258767,11.944651725935252,11.911104277123062,11.911464036121483,11.818241359399668,11.818241359399668,11.914633774116709
357,9.51,1773,0.153,0.084,0.477,0.0,0.285,10.218571569992696,13.873924126997316,12.193768180461872,13.226316085912227,13.326391863945563,13.063382083039453,13.371847659222748,13.075207502322222,13.0546646706148,12.86489522540855,12.589065680509847,12.718353329650519,12.240207651998437,12.594542358712662,12.73424734687573,12.738666643301674,12.651613424819036,12.531640317188696,12.889400295862231,13.680589722002658,13.545529836853099,13.723326062390978,13.706220551079124,13.590019491421248,13.534465134623439,13.444661384176474,13.579721269326033,13.444661384176474,13.317979513965266,13.319557859376538,13.319557859376538,13.233446222709933,13.23485479212209,13.23485479212209,13.287805598308095,13.201693961641492,13.221797266354358,13.288877455215301,13.202765818548698,13.203151641887825,13.191105605793593,13.191105605793593,13.253393238108872
358,1.1,1773,0.439,0.262,0.0,0.299,0.0,10.218571569992696,0.0,7.5679711251396915,4.487914671748791,4.301990449782128,4.324980668876018,4.633446245059312,4.333635487131079,4.7877254286092175,4.333635487131079,4.4879146706809845,4.4879146706809845,5.083128747690511,5.083128747690511,5.333635487131079,5.333635487131079,5.333635487131079,5.333635487131079,5.333635487131079,5.873937792999218,5.848030745654627,5.873937792999218,5.873937792999218,5.848030745654627,5.873937792999218,5.848030745654627,5.873937792999218,5.848030745654627,6.337362111908028,6.337362111908028,6.337362111908028,6.3149753102838275,6.3149753102838275,6.3149753102838275,6.337362111908028,6.3149753102838275,6.3149753102838275,6.337362111908028,6.3149753102838275,6.3149753102838275,6.3149753102838275,6.3149753102838275,6.344237109707004
359,5.88,1773,0.2,0.055,0.467,0.0,0.278,10.218571569992696,13.583066178842238,12.072438159842173,13.043121087711736,13.096196865745073,12.880187084838962,13.188652661022257,12.891946034498506,12.88132966821937,12.68604281999393,12.41923022957004,12.54580744581468,12.0901640690989,12.284475386167486,12.540231919920807,12.544558568622936,12.5299629844762,12.340479449556096,12.57181604168601,13.393979184985163,13.293980176326944,13.536980973362496,13.449293565641387,13.336144166228841,13.257779468255958,13.202810069959337,13.302809078617557,13.202810069959337,13.080890165500975,13.082372010065507,13.082372010065507,13.013000276439788,13.014328987928838,13.014328987928838,13.121923342555526,13.052551608929807,13.100275785657093,13.121925582928487,13.052553849302768,13.05292995705543,13.065726901115816,13.065726901115816,13.123184802014155
360,8.02,1673,0.311,0.086,0.387,0.0,0.216,10.218571569992696,11.256202593601596,11.144265006092107,11.577561102107804,11.519636880141142,11.932372524735005,12.421384118275231,11.883418536059462,12.478608389442687,12.202397143788389,12.555532590670522,12.751159044040024,13.272194441193319,13.222969593642748,12.488864113835515,12.500800518119515,12.567995854875605,12.651642416667425,12.768966206906022,12.002801973258133,12.02171636837701,12.368577957468851,12.224478359706351,12.225788764456892,12.260205887908558,12.320819779380667,12.30190538426179,12.320819779380667,12.440352529808795,12.392184378329084,12.392184378329084,12.408990656853897,12.364298291463834,12.364298291463834,12.380709973812042,12.397516252336853,12.568119630122347,12.393562143811387,12.410368422336198,12.410669454490279,12.625459374213643,12.625459374213643,12.516520463930865
361,6.76,1773,0.319,0.088,0.446,0.0,0.148,10.218571569992696,12.972264487716568,11.821560394709483,12.658411591490704,12.59248736952404,12.49547758861793,12.803943164801225,12.507096952068707,12.517377647099313,12.310452768623222,12.06257578259644,12.183461089759417,11.775072545009873,11.659314132532662,12.13617201336205,12.140304101844167,12.047466294260346,11.942625248637889,11.874520199259798,12.692436288311306,12.664189399984402,12.996485120897482,12.820264953581816,12.701680625150832,12.575684102007234,12.59185418846932,12.620101076796225,12.59185418846932,12.481556776713246,12.48284880828935,12.48284880828935,12.458653157588447,12.459822840198177,12.459822840198177,12.443677520758069,12.419481870057165,12.499230472104653,12.44422600176223,12.420030351061328,12.42038629409102,12.402802743117032,12.402802743117032,12.463301584938499
362,1.6,1853,0.605,0.106,0.094,0.046,0.149,10.218571569992696,2.7340647126577524,8.313868436341966,6.209947654833409,5.858023432866746,5.605142881624436,5.462502487285024,5.9614409616058275,5.543834209521039,5.818500559212331,5.620005097829089,5.617300366206563,6.10668631052326,6.06639677478142,5.587224596471729,5.585501571259765,5.568245691073157,5.56506660727962,5.502986498969992,5.7332342456705065,5.732716006210396,5.639733918930173,5.640474138687389,5.746309464640478,5.760478095430166,5.766830732230899,5.629297497321228,5.628779257861117,5.701350304783749,5.701962272902111,5.441628861285849,5.441116116630481,5.441725387035967,5.454827634297645,5.431684078087782,5.431171333432414,5.544059569952523,5.499881862701377,5.49936911804601,5.499411451417288,5.30684976048702,5.30893082982333,5.454030110453826
363,0.6,1873,0.363,0.293,0.0,0.344,0.0,10.218571569992696,0.0,7.5679711251396915,4.487914671748791,4.3779904497821285,3.9217886349250572,3.571458578549543,4.333635487131079,3.725737762099449,4.333635487131079,4.4879146706809845,4.4879146706809845,5.083128747690511,5.083128747690511,5.333635487131079,5.333635487131079,5.333635487131079,5.333635487131079,5.333635487131079,5.873937792999218,5.848030745654627,5.873937792999218,5.873937792999218,5.848030745654627,5.873937792999218,5.848030745654627,5.873937792999218,5.848030745654627,6.337362111908028,6.337362111908028,6.337362111908028,6.3149753102838275,6.3149753102838275,6.3149753102838275,6.337362111908028,6.3149753102838275,6.3149753102838275,6.337362111908028,6.3149753102838275,6.3149753102838275,6.3149753102838275,6.3149753102838275,6.455447284291279
364,1.37,1773,0.56,0.108,0.087,0.094,0.151,10.218571569992696,2.530464148949196,8.255874572618689,6.081711156093065,5.774786934126402,5.918777153220292,6.227242729403585,5.928010257197387,6.297494770410099,5.8896514142382905,5.965483093857317,5.989063860052786,6.388507918916485,6.27810490492953,5.93181560581961,5.9326216410167945,5.903774743981368,5.889846292517821,5.760226209581582,6.116955143534565,6.115899294234774,6.0308667720363776,6.031431988839654,6.1189979296336166,6.058930734618753,6.063548579954465,5.8246563352652085,5.823600485965418,5.970813348316907,5.970823030702485,5.773495859621265,5.772457951763347,5.772467597575175,5.790182846521816,5.7562042674693235,5.7551663596114055,5.804639785033469,5.853693091744133,5.852655183886216,5.852692692024136,5.903010061824164,5.9079524362691895,5.969785477474341
365,2.2,1833,0.605,0.106,0.094,0.046,0.149,10.218571569992696,2.7340647126577524,8.313868436341966,6.209947654833409,5.858023432866746,6.582053919442675,5.664364213812899,6.171145444428904,5.73399367484716,6.252595979853174,5.724976565296576,5.728642692596461,6.171822654408071,6.101140676284427,5.689972706188683,5.688836047784909,5.66421421874075,5.6543716279574046,5.554151938085061,5.8367007837675935,5.8361748622729355,5.743207262875899,5.743946009879138,5.843323045416126,5.8397595840513645,5.846104538817549,5.7085789859424265,5.708053064447768,5.781081112931257,5.7815767622401495,5.521243350623887,5.5207230601000745,5.521216524459323,5.534318771721001,5.508194526213159,5.507674235689346,5.620585516914967,5.580314861564254,5.579794571040441,5.579836904411719,5.448995248151718,5.4511082091909415,5.583903207563213
366,4.6,1723,0.475,0.058,0.394,0.0,0.073,10.218571569992696,11.459803157310153,11.222548533824337,11.705797600848149,11.483873378881487,11.796031306190418,12.336375623535055,11.781924550877783,12.192635187868234,11.85194758663658,12.236660232545088,12.407615919887135,12.351984409016524,11.976941866193883,12.19024440466169,12.199800366664434,12.210888264880499,12.132770305917404,11.829153877221028,11.826947050890958,11.83488610911455,12.21243794627026,12.052338720846723,11.925874697652766,11.765227769643374,11.815265754202207,11.807326695978617,11.815265754202208,11.90031811881224,11.87022523426754,11.87022523426754,11.877657232335427,11.849812086232026,11.849812086232026,11.893093864789897,11.900525862857783,11.962361296527334,11.899186168668344,11.90661816673623,11.906925578272052,12.041373075150528,12.041373075150528,12.007217409206385
367,18.9,1765,0.4,0.1,0.5,0.0,0.0,10.218571569992696,14.542897407754001,12.477474970062191,13.647664581773356,13.500740359806693,13.061586844438146,13.882433209583628,13.013558011352892,13.547430929991759,12.276117010210232,13.226521036670848,13.37702335646974,12.860337293899924,12.533628090391133,13.426006899102244,13.43201809004907,13.306394918523111,13.229768220407102,12.943400279533666,14.406375570486539,14.256709571422949,14.191831484921899,14.402191798853309,14.313855193347564,14.216455139548046,14.112407004475287,14.26207300353888,14.112407004475287,14.011666530944096,14.002896111176788,14.002896111176788,13.910598844267334,13.90285936598195,13.90285936598195,13.928351195189993,13.836053928280538,13.836053928280538,13.92566160556179,13.833364338652336,13.833772783820761,13.809207157785123,13.809207157785123,13.85845482862303
368,1.2,1783,0.56,0.108,0.087,0.094,0.151,10.218571569992696,2.530464148949196,8.255874572618689,6.081711156093065,5.774786934126402,6.18913778414807,6.112278956547566,5.981724263786989,6.180466089948595,6.000841237035214,5.91015194444646,5.93037458909313,6.330267144102671,6.225103022205192,5.877656402870552,5.87815336027492,5.848470227831205,5.834082625154873,5.707140467280805,6.062462996870803,6.0614128271911945,5.9763704394472,5.97693623862498,6.063561387179901,6.010323046931392,6.014946571887286,5.776048647577848,5.774998477898239,5.914816308734766,5.914896191969344,5.717569020888124,5.7165366325600955,5.7166162140478,5.734331462994442,5.7004698371019105,5.699437448773883,5.748894452156926,5.795066973135718,5.79403458480769,5.794072092945611,5.8046843879048335,5.809519069326658,5.886303419558365
369,4.75,1733,0.351,0.104,0.327,0.0,0.219,10.218571569992696,9.511054904671116,10.495273535601598,10.478391112904857,10.380466890938195,10.33134344074658,11.028942467636384,10.338148530467205,10.918018905230937,10.206666052355306,10.774212368275567,10.907310760310775,10.897185488794992,10.760406307382215,10.650714977203034,10.657837273017282,10.593758990559593,10.568636086657882,10.487926227281282,9.680164201409353,9.825518035698561,9.80897031088921,9.772133779829094,9.880035934505031,9.629433241210185,9.812210287799687,9.66685645351048,9.812210287799687,9.91780397511894,9.903830291287846,9.903830291287846,9.994345828761993,9.981099672979568,9.981099672979568,9.852378472255833,9.94289400972998,9.974132393547894,9.866587167682244,9.957102705156391,9.957350574263673,10.084232514130871,10.084232514130871,10.073421184809595
370,11.4,1673,0.441,0.121,0.36,0.0,0.077,10.218571569992696,10.47088613358288,10.847395622206033,11.082934606966479,10.895010384999814,11.43774602959368,11.926757623133906,11.356689486134226,11.995362522956574,11.653413772393693,11.992675526485204,12.174653622642882,12.700864276530332,12.515120821632774,11.890684844734267,11.901788476626361,11.951773146487568,12.039375460362866,12.039076957040775,11.102110346806349,11.181335626671489,11.369287723973793,11.280730252546183,11.368439352298202,11.352052433758427,11.471241912351577,11.392016632486435,11.471241912351577,11.60382562475709,11.565013028332482,11.565013028332482,11.623022141581039,11.586645101524956,11.586645101524956,11.527404889750235,11.585414002998792,11.61302808418738,11.54953962043387,11.607548733682428,11.607825504748654,11.85884921036612,11.85884921036612,11.751152098692945
371,0.9,1823,0.57,0.179,0.087,0.084,0.081,10.218571569992696,2.530464148949196,8.255874572618689,6.081711156093065,5.764786934126402,5.694758394627782,5.646175429937869,5.88350324064716,5.718135600367922,5.797520374354226,5.685820024650571,5.692427664693673,6.129548945236646,6.057036944868012,5.658075965783284,5.657319813223968,5.60092780922186,5.620869115254697,5.523780274790296,5.841568199173574,5.840540252326367,5.75545921606848,5.756027314671286,5.845339144130449,5.826257953344846,5.83090370113314,5.613709752131282,5.612681805284074,5.726220972841786,5.726559292677628,5.521243361346173,5.520232574950796,5.520569616834475,5.537295813196675,5.481196528656768,5.480185742261391,5.60703429326808,5.560732808185809,5.5597220217904315,5.559759807909153,5.3614536742777705,5.3654447602961515,5.498561910846088
372,13.4,1623,0.305,0.056,0.427,0.0,0.212,10.218571569992696,12.419634386221917,11.599071088795865,12.31034109490977,12.258416872943108,12.922601827473827,13.006367666129684,12.914798750851713,13.302258226493837,13.535369015851295,13.040269630167757,13.234926991393246,14.52807723187163,14.529601982624428,13.047381878488995,13.058601818516681,13.222863856127777,13.504219733699834,13.794107389947193,13.180812408936003,13.180416834901738,13.579270829590808,13.377008850063827,13.553383308681376,14.0918704958771,14.135177420253765,14.13557299428803,14.135177420253765,14.039751482325658,13.972015054045846,13.972015054045846,13.97162298573391,13.909789809861971,13.909789809861971,13.963864740231259,13.963472671919323,14.157258451046298,13.95844050662295,13.958048438311014,13.95838641639043,14.10194287515676,14.10194287515676,13.952947650572842
